,product_name,price
10691,herschel supply co. spokane 15-inch macbook pro canvas sleeve,50.0
10692,fendi 56mm retro sunglasses,295.0
10693,vooray roadie small duffel bag,40.0
10694,lana jewelry sunrise hoop earrings,1275.0
10695,gucci coco capitán print silk scarf,495.0
10696,jane basch designs script initial pendant necklace,300.0
10697,alexander mcqueen skull queen ring,395.0
10698,sorrelli artisanal statement earrings,95.0
10699,lodis los angeles small blake rfid leather bucket bag,178.0
10700,nancy gonzalez gotham genuine crocodile clutch,1950.0
10701,lafonn classic eternity band,97.5
10702,corinne mccormack sydney 44mm reading glasses,65.0
10703,brides & hairpins 'esther' crystal embellished hair clip,185.0
10704,polaroid 49mm polarized round sunglasses,60.0
10705,fendi 'dotcom' lace-up leather satchel,2900.0
10706,ef collection evil eye diamond & sapphire line bracelet,595.0
10707,"tissot heritage visodate leather strap watch, 40mm",375.0
10708,"fossil 'virginia' crystal accent bracelet watch, 30mm",135.0
10709,ellie vail gunner compass ring,53.0
10710,ellie vail mary pendant necklace,64.0
10711,"salvatore ferragamo diamond leather strap watch, 34mm",1495.0
10712,marco bicego stackable semiprecious stone ring,1200.0
10713,gucci lady intrigue square silk scarf,495.0
10714,"salvatore ferragamo style bracelet watch, 34mm",1395.0
10715,allsaints cadigan beanie,68.0
10716,jimmy choo cruz 58mm butterfly sunglasses,300.0
10717,uncommon james by kristin cavallari straight to the point pendant necklace,58.0
10718,argento vivo chainlink necklace,40.0
10719,argento vivo rope hoop earrings,48.0
10720,lamini gold alpaca turban beanie,130.0
10721,lamini varick alpaca gloves,110.0
10722,lafonn art deco inspired ring,250.0
10723,'47 nba calgary pompom beanie,22.0
10724,"skagen karolina mesh strap watch, 38mm",155.0
10725,anna beck reversible mini circle pendant necklace,125.0
10726,anna beck reversible circle pendant necklace,350.0
10727,"daniel wellington classic petite leather strap watch, 28mm",159.0
10728,"skagen freja bracelet watch, 26mm",105.0
10729,billabong back to back backpack,54.95
10730,"movado bold ceramic bracelet watch, 36mm",595.0
10731,truss large woven tote,230.0
10732,astley clarke evil eye biography bracelet,195.0
10733,"mvmt cascade mesh strap watch, 42mm",150.0
10734,"skagen freja crystal accent mesh strap watch, 26mm",105.0
10735,u|r extreme cold weather touchscreen-compatible mittens,78.0
10736,"movado bold bracelet watch, 30mm",550.0
10737,echo core everyday ruana,79.0
10738,lodis los angeles rodeo gwyneth rfid tote,398.0
10739,casetify take a bow iphone 7/8 & 7/8 plus case,36.0
10740,bandolier lucy faux leather iphone 6/7/8 & 6/7/8 plus wristlet case,88.0
10741,andi go black expandable belt bag,118.0
10742,estella bartlett one of a kind necklace,32.0
10743,valentino garavani vitello rockstud lambskin leather shoulder bag,2795.0
10744,baublebar tassiana gold & acrylic hoop earrings,36.0
10745,dana rebecca designs emily sarah diamond triangle stud earrings,275.0
10746,elise m. 'lasso western' skinny belt,40.0
10747,"la mer collections studded leather wrap watch, 19mm",98.0
10748,"skagen freja crystal accent mesh strap watch, 26mm",105.0
10749,alexander mcqueen friendship skull bracelet,395.0
10750,prada small canvas tote,1040.0
10751,prada small dual tote,1940.0
10752,asha zodiac suede wrap bracelet,125.0
10753,lamini park alpaca scarf,160.0
10754,"fossil carlie t-bar crystal leather strap watch, 35mm",95.0
10755,gucci alba straw hat,520.0
10756,"movado amorosa diamond bangle watch, 24mm",995.0
10757,"movado bold leather strap watch, 42mm",395.0
10758,fendi run away 63mm round sunglasses,520.0
10759,argento vivo banana split font personalized necklace,128.0
10760,"michele sidney chrono diamond diamond dial watch case, 38mm",1995.0
10761,"longines primaluna bracelet watch, 26.5mm",1100.0
10762,"longines flagship heritage automatic leather strap watch, 38.5mm",1675.0
10763,"longines dolcevita diamond bracelet watch, 20.5mm x 32mm",1575.0
10764,"longines elegant automatic leather strap watch, 39mm",1900.0
10765,"longines la grande classique leather strap watch, 36mm",1300.0
10766,"salvatore ferragamo gancino bracelet watch, 22.5mm",995.0
10767,"versace daphnis bracelet watch, 35mm",1495.0
10768,"versace daphnis leather strap watch, 35mm",995.0
10769,"rosefield tribeca mesh strap watch, 33mm",109.0
10770,max mara jeweliis 54mm gradient cat eye sunglasses,210.0
10771,"tissot tradition leather strap watch, 42mm",300.0
10772,ben-amun deco satin choker necklace,145.0
10773,"timex® waterbury classic leather strap watch, 40mm",109.0
10774,"tissot everytime leather strap watch, 42mm",230.0
10775,"tissot tradition bracelet watch, 42mm",375.0
10776,"tissot prc200 chronograph nba bracelet watch, 41mm",525.0
10777,nina crescent moon cascading star brooch,40.0
10778,mantraband® let your light shine engraved cuff,30.0
10779,"original grain the barrel bracelet watch, 47mm",279.0
10780,brides & hairpins florentina embroidered cathedral veil,560.0
10781,karine sultan alice statement necklace,98.0
10782,brides & hairpins lucina crystal halo & sash,188.0
10783,stella mccartney shaggy deer flap shoulder bag,845.0
10784,dana rebecca designs 'emily sarah' diamond triangle pendant necklace,310.0
10785,michele 16mm leather watch strap,80.0
10786,michele 18mm double wrap leather strap watch,100.0
10787,"shinola 'the birdy' moon phase bracelet watch, 34mm",575.0
10788,whiting & davis 'charity heart' minaudière,178.0
10789,brides & hairpins 'christina' tulle veil,200.0
10790,brides & hairpins 'catherine' jeweled hair comb,115.0
10791,l. erickson convertible cable knit cashmere head wrap,128.0
10792,roxy jetty solid snow sport gloves,39.95
10793,allsaints double prong belt,88.0
10794,bandolier sarah leather iphone 6/7/8 & 6/7/8 plus crossbody case,98.0
10795,olivia burton honeycomb bee ring,45.0
10796,oad new york mini prism convertible satchel,375.0
10797,"tissot tradition bracelet watch, 40mm",3.5
10798,cathy's concepts monogram duffel bag,89.0
10799,maui jim mavericks 61mm polarizedplus2® aviator sunglasses,299.0
10800,gucci small sylvie top handle leather shoulder bag,2600.0
10801,urban originals fame vegan leather crossbody bag,88.0
10802,baublebar mimi tiered drop earrings,48.0
10803,uncommon james by kristin cavallari infinite ring,42.0
10804,gucci 53mm square sunglasses,435.0
10805,saint laurent 'kate' quilted calfskin leather french wallet,625.0
10806,maui jim baby beach 56mm polarizedplus2® aviator sunglasses,299.0
10807,miu miu vernice patent leather crossbody bag,1490.0
10808,anya hindmarch chubby barrel nappa leather crossbody bag,675.0
10809,roberto coin diamond station necklace,2700.0
10810,miu miu 65mm gradient oversize sunglasses,420.0
10811,pendleton fleece lined headband,19.5
10812,baublebar daniya hoop earrings,38.0
10813,cjw shoe goals wool scarf,195.0
10814,mcq alexander mcqueen 50mm cat eye sunglasses,149.0
10815,mantero elisabeth silk scarf,210.0
10816,mantero sugar dots scarf,200.0
10817,mantero poison ivy fringe silk scarf,415.0
10818,mantero daisy bomb silk scarf,115.0
10819,mantero studio 54 silk head wrap,175.0
10820,woll mini daisy stud earrings,25.0
10821,staud mini shirley transparent handbag,195.0
10822,"shinola the runwell chrono leather strap watch, 47mm",900.0
10823,gucci floral jacquard headband,540.0
10824,versace 52mm studded oval sunglasses,270.0
10825,stephan & co. mobile drop earrings,20.0
10826,lulu dk x kristina schulman xoxo shaker pendant necklace,88.0
10827,prada 58mm square sunglasses,370.0
10828,alex and ani four-leaf clover adjustable wire bangle (nordstrom exclusive),28.0
10829,dolce&gabbana 51mm mirrored cat eye sunglasses,350.0
10830,fuzzi paisley print tulle tassel scarf,595.0
10831,"movado bold chronograph bracelet watch, 39mm",650.0
10832,mali + lili josie glitter crossbody bag,52.0
10833,chloé vicky 61mm round aviator sunglasses,530.0
10834,dolce&gabbana sacred heart 53mm gradient round sunglasses,410.0
10835,givenchy 4g wool scarf,620.0
10836,givenchy 4g wool beanie,295.0
10837,genie by eugenia kim naomi felted wool hat,88.0
10838,stella + ruby beaded hoop earrings,56.0
10839,tasha crystal bow barrette,26.0
10840,frances valentine large margaret wool & leather tote,375.0
10841,panacea beaded circle layered necklace,36.0
10842,melissa joy manning moonstone wrap hug hoop earrings,250.0
10843,melissa joy manning chain earrings,275.0
10844,oscar de la renta resort 19 small impatiens clip earrings,350.0
10845,oscar de la renta navette & pavé hoop earrings,390.0
10846,herschel supply co. classic mid volume backpack,45.0
10847,tasha 3-pack glitter jaw clips,22.0
10848,tasha crystal & feather statement headband,38.0
10849,kara leather & wool bum bag,350.0
10850,igou large barrette,18.0
10851,estella bartlett three star charm necklace,32.0
10852,baublebar adelissa flower earrings,38.0
10853,memphis milano dna tote,40.0
10854,france luxe scallop barrette,24.0
10855,st. john collection geo print silk scarf,295.0
10856,cara imitation pearl head wrap,38.0
10857,st. john collection imitation pearl pendant necklace,295.0
10858,lafonn oversized eternity band,265.0
10859,panacea bar circle layered y-necklace,38.0
10860,panacea crystal linear drop earrings,32.0
10861,panacea crystal & stone layered pendant necklace,31.0
10862,moose knuckles canuk toque with removable genuine fox fur pom,118.0
10863,simon miller long pop pouch,290.0
10864,a.p.c. banane lucille fanny pack,180.0
10865,baublebar armor pendant necklace,48.0
10866,alexander wang small roxy nylon tote,695.0
10867,balmain metallic tweed & leather box shoulder bag,2250.0
10868,missoni zigzag knit wool scarf,320.0
10869,missoni metallic zigzag hooded poncho,424.0
10870,missoni zigzag wool poncho,465.0
10871,jw anderson large disc leather & genuine shearling satchel,2170.0
10872,comme des garçons metallic wallet,238.0
10873,paco rabanne blossom 1969 iconic shoulder bag,940.0
10874,paco rabanne cage leather & canvas north/south tote,1150.0
10875,frye whipstitch leather belt,98.0
10876,christian dior quake3 149mm rimless pilot shield sunglasses,415.0
10877,m2malletier mini amor fati velvet shoulder bag,1200.0
10878,virgins saints & angels san benito magdalena multistrand necklace,295.0
10879,moschino crystal embellished logo clutch,995.0
10880,givenchy iconic flash silk twill scarf,330.0
10881,caraa studio medium duffel backpack,450.0
10882,simone rocha imitation pearl bow hair comb,180.0
10883,lauren klassen single key hoop earring (nordstrom exclusive),245.0
10884,dolce&gabbana small miss sicily - fashion sinner leather satchel,2695.0
10885,canvas jewelry circle pendant necklace,28.0
10886,clare v. croc embossed leather fanny pack,299.0
10887,longchamp large galop shoulder tote,250.0
10888,balenciaga bazar graffiti leather pouch,950.0
10889,dior soft 55mm cat eye sunglasses,355.0
10890,baublebar dex hoop earrings,36.0
10891,stella mccartney medium falabella logo tote,1375.0
10892,frye melissa zip leather tote,398.0
10893,gigi burris millinery tully rabbit fur felt newsboy cap,350.0
10894,sofia zakia tender abduction ufo diamond necklace,880.0
10895,mz wallace medium metro tote,215.0
10896,mz wallace micro crosby crossbody bag,195.0
10897,mokuyobi mini atlas nylon backpack,65.0
10898,proenza schouler medium ps1 calfskin suede satchel,1995.0
10899,missoni multi zigzag stripe scarf,200.0
10900,gucci loved sequin wool beanie,520.0
10901,gucci dégradé floral silk foulard scarf,495.0
10902,prada city sport bow skinny leather belt,380.0
10903,yvonne léon chandelier grey diamond earring,960.0
10904,"yvonne léon seahorse tsavorite, diamond & pink sapphire earrings",1200.0
10905,yvonne léon palm tree tsavorite stud earring,600.0
10906,botkier cobble hill slouch calfskin leather hobo,298.0
10907,versace mini icon top handle leather crossbody bag,2295.0
10908,moschino faux leather beret,275.0
10909,cult gaia luna crossbody bag,328.0
10910,brahmin marley leather crossbody bag,155.0
10911,whiting & davis sydney quilted clutch,275.0
10912,sonix floral berry iphone 6/6s/7/8 & 6/6s/7/8 plus case,35.0
10913,saint laurent coral pendant necklace,395.0
10914,miu miu socit 58mm square sunglasses,500.0
10915,saint laurent genuine shearling shopping tote,2750.0
10916,saint laurent bandana bag suede hobo,2550.0
10917,monica rich kosann white sapphire bridle locket necklace,3.5
10918,versace tribute 58mm cat eye sunglasses,295.0
10919,fendi mini kan i imitation pearl scallop leather shoulder bag,3190.0
10920,loewe bunny bag charm with genuine shearling,450.0
10921,loewe medium hammock calfskin leather hobo,2590.0
10922,andi the andi small convertible tote,158.0
10923,paco rabanne mini pouch faux leather tote,710.0
10924,poppy finch long pearl threader earrings,395.0
10925,melinda maria charina labradorite necklace,128.0
10926,balmain disco water glitter minaudière,1950.0
10927,alex and ani because i love you friend bracelet,32.0
10928,mz wallace marlena backpack,385.0
10929,valentino garavani rockstud leather passport cover,395.0
10930,anya hindmarch loose pocket first aid nylon pouch,175.0
10931,akris aimee herringbone leather convertible satchel,2390.0
10932,valentino waves silk scarf,445.0
10933,bottega veneta woven edge deerskin satchel,2450.0
10934,missoni zigzag cape,385.0
10935,missoni fringe zigzag crop poncho,325.0
10936,missoni long zigzag fringe scarf,170.0
10937,alex and ani be yourself bangle,38.0
10938,givenchy medium gv3 leather & suede handbag,2550.0
10939,cult gaia stella round straw bag,328.0
10940,dior diorclub2s 56mm square sunglasses with removable visor,440.0
10941,marco bicego jaipur diamond drop earrings,2050.0
10942,state bags downtown mini kane metallic backpack,55.0
10943,gucci guccy logo moon & stars leather zip wallet,990.0
10944,gucci guccy moon & stars leather zip pouch,1100.0
10945,saint laurent mini sunset genuine calf hair shoulder bag,2390.0
10946,temple st clair 18k gold & diamond circle anfora earrings,2950.0
10947,"olivia burton dark bouquet mesh strap watch, 30mm",135.0
10948,balenciaga small triangle duffel bag,2085.0
10949,loewe liberty stripe paisley scarf,790.0
10950,anya hindmarch eyes nylon backpack,550.0
10951,saint laurent kate 55mm cat eye sunglasses,405.0
10952,saint laurent jerrybat 54mm sungasses,905.0
10953,balmain love studded leather shoulder bag,1795.0
10954,balmain glace leather box shoulder bag,2395.0
10955,messika my twin open diamond cuff bracelet,6870.0
10956,messika two strand move diamond necklace,3070.0
10957,cult gaia small ark handbag,5.0
