Nordstrom 1ct tw Cubic Zirconia Earrings,$42.00
Dana Rebecca Designs 'Lauren Joy' Diamond Disc Pendant Necklace,$275.00
kate spade new york reese park - small courtnee leather tote,$358.00
Tory Burch Logo Stud Earrings,$78.00
Notabag Convertible Tote Backpack,$22.00
Zella Baseline Backpack,$89.00
Ted Baker London Peony Plissé Leather Matinee Wallet,$139.00
Tory Burch Tilda Nylon Backpack,$248.00
Halogen® x Atlantic-Pacific Cashmere Beanie with Faux Fur Pom,$55.00
Tumi Voyageur Bryce Nylon Backpack,$295.00
Nordstrom Metallic Box Clutch,$79.00
Kendra Scott Chelsea Pendant Necklace,$65.00 – $75.00
Burberry Henley Vintage Check Wallet on a Chain,$790.00
Saint Laurent Toy Loulou Leather Crossbody Bag,"$1,190.00"
MCM Visetos Original Pouch,$365.00
Nordstrom Finn Convertible Leather Hobo,$149.00
David Yurman Petite Albion Ring with Semiprecious Stone & Diamonds,$675.00 – $725.00
Herschel Supply Co. Nova Mid Volume Backpack,$65.00 – $85.00
BaubleBar Aimee Y-Choker,$48.00
Tory Burch Fleming Leather Slim Card Case,$118.00
kate spade new york iPhone X/Xs/Xs Max & XR magnetic wrap folio case,$100.00
Saint Laurent Medium Cassandre Calfskin Shoulder Bag,"$2,190.00"
Dagne Dover Large Hunter Neoprene Toiletry Bag,$55.00
Tory Burch McGraw Leather Hobo,$478.00
MARC JACOBS Snapshot Leather Wallet on a Chain,$265.00
Ted Baker London Babylon Print Cosmetics Case,$49.00
Gucci Imitation Pearl Double-G Leather Belt,$700.00
Tumi Voyageur Hagen Nylon Backpack,$325.00
Vince Camuto Niki Leather Tote,$248.00
Steven Madden Call Me Phone Crossbody Bag,$48.00
kate spade new york hadley road dina leather bag,$348.00
Tory Burch McGraw Leather Crossbody Tote,$378.00
BP. Faux Fur Double Pom Beanie,$19.00
gorjana Chloe Large Stud Earrings,$45.00
Herschel Supply Co. Chapter Travel Kit,$30.00
Kendra Scott 'Lobe Wonder™' Earring Support Patches,$10.00
kate spade new york reese park - ivory crossbody bag,$378.00
kate spade new york that's the spirit mini nylon convertible backpack,$178.00
Givenchy 'Small Antigona' Leather Satchel,"$2,290.00"
Tory Burch Miller Leather Phone Crossbody Bag,$198.00
"David Yurman Cable Classics Bracelet with Gold, 5mm",$625.00
Patagonia Brodeo Wool Stocking Cap,$35.00
Sole Society Oversize Blanket Scarf,$39.95
Nordstrom Lexa Leather Crossbody Bag,$129.00
Quay Australia x Jaclyn Hill Upgrade 55mm Square Sunglasses,$65.00
Tory Burch McGraw Leather Camera Bag,$298.00
MARC JACOBS The Grind Medium Leather Tote,$350.00
Steve Madden Studded Faux Leather Hobo,$88.00
David Yurman DY Madison Chain Small Bracelet,$300.00
Trouvé Faux Fur Earmuffs,$19.00
gorjana 'Chloe' Small Stud Earrings,$35.00
Tory Burch McGraw Leather Laptop Tote,$398.00
Kendra Scott 'Rayne' Tassel Pendant Necklace,$80.00
Trouvé Fleece Lined Headband,$19.00
Tory Burch Mini Robinson Wallet Leather Bifold Wallet,$138.00
rag & bone Floppy Brim Felted Wool Fedora,$195.00
Topshop Carolina Case Crossbody Bag,$48.00
David Yurman Small Pearl Earrings with Diamonds,$350.00
J.Crew The Harper Satchel,$328.00
gorjana Nora Bolo Necklace,$75.00
MARC JACOBS The Grind Standard Continental Wallet,$185.00
Free People Freemont Fringe Bandana Scarf,$48.00
"David Yurman Cable Classics Bracelet with Semiprecious Stones & 14K Gold, 7mm",$695.00 – $775.00
BP. Glen Plaid Fringe Poncho,$45.00
Madewell Medium Hoop Earrings,$18.00
Halogen® Ribbed Cashmere Beanie,$39.00
Chloé 'Mini Marcie' Leather Crossbody Bag,$890.00
Madewell Tiered Tassel Earrings,$25.00
Tory Burch Chelsea Leather Backpack,$478.00
Rebecca Minkoff Nylon Flap Crossbody Bag,$145.00
Halogen® Faux Fox Fur Stole,$99.00
David Yurman Cable Wrap Ring with Semiprecious Stone and Diamonds,$495.00
Burberry Henley Wallet on a Chain,$695.00
David Yurman 'Albion' Ring with Semiprecious Stone and Diamonds,"$900.00 – $1,050.00"
Tory Burch Reversible Logo Leather Belt,$178.00
Madewell Medium Drawstring Transport Leather Tote,$168.00
Tory Burch Chelsea Flap Leather Shoulder Bag,$458.00
Topshop Double Face Plaid Scarf,$38.00
Halogen® Plaid Cashmere Wrap Scarf,$299.00
Nordstrom Camden RFID Convertible Backpack,$99.00
Tory Burch Chelsea Slouchy Leather Tote,$498.00
Kendra Scott Inez Pendant Necklace,$80.00 – $90.00
Something Navy Check Blanket Scarf (Nordstrom Exclusive),$49.00
kate spade new york reese park - small courtnee leather tote,$358.00
Tory Burch Logo Stud Bangle,$128.00
kate spade new york one in a million mismatched earrings,$38.00
BP. Faux Fur Pompom Beanie,$19.00
Burberry Baby Banner Vintage Check Tote,"$1,190.00"
Rebecca Minkoff Blythe Leather Crossbody Bag,$195.00
gorjana Chloe Mini Choker,$55.00
Canada Goose Lightweight Quilted Down Gloves,$150.00
Topshop Bianca Studded Faux Leather Bowler Bag,$48.00
Halogen® Cashmere Hooded Duster,$349.00
Trouvé Jade Envelope Clutch,$49.00
Eileen Fisher Herringbone Cotton Knit Scarf,$98.00
Halogen® Double Stitch Cashmere Infinity Scarf,$99.00
Quay Australia x Jaclyn Hill Very Busy 58mm Shield Sunglasses,$65.00
Nordstrom Hunter Leather Continental Wallet,$79.00
Rebecca Minkoff Michelle Leather Hobo,$295.00
BP. Crystal Bolo Necklace,$19.00
MARC JACOBS The Grind Compact Leather Wallet,$160.00
Topshop Teddy Faux Fur Bucket Bag,$48.00
Canada Goose Cabled Merino Wool Toque Beanie,$125.00
kate spade new york ball hinge bangle,$68.00
MICHAEL Michael Kors Voyager Leather Tote,$228.00
Kendra Scott Inez Pendant Necklace,$80.00 – $90.00
Monica Vinader Engravable Linear Friendship Chain Bracelet,$250.00 – $295.00
kate spade new york new york map print scarf,$118.00
BP. Fringe Trim Infinity Scarf,$19.00
Rebecca Minkoff Edie Quilted Leather Crossbody Bag,$228.00
kate spade new york jackson street - melisse crossbody bag,$248.00
Nordstrom Pavé Slide Lariat Necklace,$69.00
Topshop Beth Studded Shoulder Bag,$55.00
Burberry Rainbow Stripe Vintage Check Scarf,$390.00
David Yurman Amulet Vehicle Box Chain Necklace,$450.00
gorjana Chloe Frontal Hoop Earrings,$70.00
BP. Center Stripe Scarf,$26.00
gorjana Taner Mini Stud Earrings,$40.00
Halogen® Tailored Trouser Leather Belt (Regular & Plus),$39.00
Rebecca Minkoff Simple Solid Arm Warmers,$38.00
kate spade new york watson lane small maya nylon tote,$158.00
Treasure & Bond Sydney Leather Convertible Hobo,$179.00
Madewell Windowpane Cape Scarf,$55.00
Nordstrom Genuine Calf Hair Leopard Print Clutch,$99.00
Nordstrom Eyelash Trim Print Cashmere & Silk Wrap,$99.00
Topshop Marabou Feather Frame Handbag,$52.00
BP. Oversized Printed Waist Bag,$29.00
Burberry Heart & Check Silk Skinny Scarf,$170.00
Tory Burch Kira Leather Shoulder Bag,$528.00
Madewell The Mini Pocket Transport Leather Drawstring Tote,$128.00
Madewell Transport Leather Tote,$168.00
Halogen® Medium Endless Hoops,$25.00
Tumi Alpha 2 Continental 22-Inch Carry-On,$675.00
kate spade new york cameron street - sara leather satchel,$358.00
Herschel Supply Co. Trade 23-Inch Wheeled Suitcase,$160.00
kate spade new york daveney 15 inch laptop bag,$248.00
Burberry Medium Banner Leather Tote,"$1,690.00"
MARC JACOBS Little Big Shot Leather Tote,$370.00
Trouvé Double Sided Check Blanket Scarf,$39.00
Ted Baker London Quilted Bow Crossbody Bag,$99.00
rag & bone Classic Wool Scarf,$195.00
MARC JACOBS The Grind Mini Colorblock Leather Tote,$295.00
Tory Burch Small Fleming Convertible Leather Shoulder/Crossbody Bag,$458.00
rag & bone Zoe Wool Fedora,$225.00
BP. Plaid Scarf,$29.00
Madewell Placed Stripe Cape Scarf,$55.00
Madewell Small Transport Leather Crossbody,$128.00
gorjana Nora Choker,$60.00
David Yurman 'X' Bracelet with Gold,$495.00
kate spade new york 'polka dot' reusable shopping tote,$16.00
Free People Little Wing Kimono,$68.00
Gucci Medium GG Marmont 2.0 Matelassé Velvet Shoulder Bag,"$1,890.00"
"Tory Burch Reva Logo Dial Leather Strap Watch, 36mm",$225.00
Nordstrom Kaison Nylon Crossbody Bag,$89.00
Tory Burch Gemini Link Reversible Wrap Bracelet,$98.00
David Yurman Cushion Link Bracelet with Blue Sapphires,$375.00
Nordstrom Finley Leather Hobo,$169.00
Trouvé Keri Nylon Crossbody,$59.00
kate spade new york jeweled glitter cat iPhone X/Xs/Xs Max & XR case,$50.00
kate spade new york jackson street – lindsey leather wallet,$178.00
Topshop Diana Mesh Shoulder Bag,$60.00
Ted Baker London Maceyy Double Zip Leather Crossbody Bag,$179.00
"Tory Burch Ellsworth Leather Strap Watch, 36mm",$195.00
Madewell Mini Lorimer Leather Backpack,$158.00
slip™ for beauty sleep 3-Pack Slipsilk™ Hair Ties,$39.00
"Ted Baker London Cara Mesh Strap Watch, 22mm",$145.00
Topshop Heavy Humbug Stripe Scarf,$40.00
MARC JACOBS The Grind Medium Leather Tote,$350.00
gorjana 'G Ring' Rings (Set of 3),$45.00
Patagonia Black Hole Water Repellent Duffel Bag,$119.00
Saint Laurent 'Medium Kate' Leather Chain Shoulder Bag,"$1,990.00"
Tumi Alpha 2 International 22-Inch Carry-On,$625.00
Kendra Scott Fabia Statement Earrings,$250.00
Topshop Chevron Knit Beanie Hat,$26.00
kate spade new york 'rise and shine' stud earrings,$38.00
Kendra Scott Elle Filigree Drop Earrings,$65.00
BP. Faux Shearling Puffer Scarf,$36.00
Tory Burch Kira Leather Envelope Clutch,$278.00
kate spade new york 'idiom - find the silver lining' bangle,$32.00
Madewell Leather Crisscross Skinny Belt,$45.00
kate spade new york polka dot clear umbrella,$38.00
David Yurman 'Cable Collectibles' Oval Ring with Diamonds,$295.00
Saint Laurent Small Kate Chain Crossbody Bag,"$1,750.00"
Kendra Scott 'Mystic Bazaar - Candice' Wide Cuff,$75.00
kate spade new york cameron street – audrey leather laptop tote,$348.00
kate spade new york leather iPhone crossbody bag,$100.00
Tory Burch Fleming Leather Tote,$558.00
Tory Burch Miller Hobo Bag,$458.00
Gucci GG Supreme Canvas Shoulder Bag,"$1,390.00"
David Yurman Solari Bead Bracelet with Diamonds,$495.00 – $625.00
Burberry Link Flap Leather Crossbody Bag,"$1,290.00"
Tory Burch Logo Station Necklace,$98.00
kate spade new york cameron street - corin crossbody bag,$178.00
Monica Vinader 'Siren' Medium Semiprecious Stone Stacking Ring,$150.00 – $160.00
Leith Pom Faux Fur Snood,$36.00
The North Face Salty Dog Beanie,$25.00
MARC JACOBS Snapshot Crossbody Bag,$395.00
kate spade new york 'sailors knot' bangle,$78.00
Tumi Voyageur - Just in Case Nylon Travel Backpack,$100.00
LAGOS Caviar Rope Station Bracelet,$295.00 – $325.00
Kendra Scott Birdie Earrings,$95.00
BP. Three-Layer Charm Necklace,$19.00
BP. Houndstooth Scarf,$24.00
Tory Burch Chelsea Flap Leather Shoulder Bag,$458.00
Saint Laurent Toy Shopping Leather Tote,$995.00
kate spade new york saffiano leather laptop bag,$298.00
kate spade new york watson lane - hartley nylon backpack,$198.00
kate spade new york one in a million pendant necklace,$58.00
J.Crew Harper Leather Tote,$228.00
Patagonia Cable Beanie,$39.00
Halogen® x Atlantic-Pacific Colorblock Faux Fur Stole,$89.00
BP. Set of 6 Moon & Star Stud Earrings,$16.00
Topshop Stef Metal Handle Tote Bag,$48.00
Trouvé Faux Fur Long Scarf,$39.00
Kendra Scott 'Sophee' Textured Drop Earrings,$55.00
"David Yurman Cable Classics Bracelet with 14K Gold, 7mm",$775.00
Tumi Voyageur - Just in Case Nylon Travel Backpack,$100.00
Topshop Multi Chain Shoulder Bag,$55.00
Burberry Medium Banner Leather Tote,"$1,690.00"
Rebecca Minkoff Bedford Zip Leather Satchel,$348.00
rag & bone Small Field Leather Messenger Bag,$495.00
Tory Burch Robinson Convertible Leather Shoulder Bag,$398.00
Kendra Scott Tessa Stone Stud Earrings,$65.00
"Michael Kors Mini Portia Leather Strap Watch, 28mm",$150.00
Alex and Ani Two-Tone Initial Charm Expandable Bracelet,$28.00
Rebecca Minkoff Quilted Nylon Tote,$168.00
Burberry Vintage Check Cashmere Scarf,$430.00
kate spade new york watson lane - quilted lucie crossbody bag,$178.00
David Yurman Chatelaine® Morganite & Diamond Ring in 18K Rose Gold,"$2,700.00"
"David Yurman Cable Buckle Bracelet with Gold, 4mm",$450.00
Nordstrom Ava Foldover Crossbody Bag,$129.00
kate spade new york watson lane - amber nylon shoulder bag,$178.00
MCM Large Liz Reversible Shopper,$725.00
Bony Levy 18k Gold Pavé Diamond Initial Pendant Necklace (Nordstrom Exclusive),$498.00
Tory Burch Crystal Logo Circle Stud Earrings,$98.00
"Tory Burch Gigi Leather Strap Watch, 28mm",$225.00
Nordstrom Sequin Disco Miniaudière,$99.00
Monica Vinader 'Riva' Circle Stud Diamond Earrings,$195.00 – $250.00
Herschel Supply Co. Fourteen Belt Bag,$25.00
Kendra Scott Aragon Drop Earrings,$70.00 – $80.00
Fitbit Charge 3 Wireless Activity & Heart Rate Tracker,$149.95
Madewell 'Knotshine' Necklace,$32.00
BP. Leopard Print Slouchy Beanie,$15.00
Ted Baker London Colour by Numbers Sunnie Leather Circle Bag,$249.00
kate spade new york jackson street – jana leather tote,$298.00
Treasure & Bond Solid Fringed Scarf,$35.00
Tory Burch Circle Logo Stud Earrings,$78.00
Topshop Becky Faux Leather Backpack,$48.00
Rebecca Minkoff Karlie Hobo,$328.00
Halogen® x Atlantic-Pacific Stripe Cashmere Wrap,$199.00
Trouvé Faux Shearling Hooded Vest,$69.00
Something Navy Short Disc Y-Shaped Necklace (Nordstrom Exclusive),$35.00
The North Face Jim Beanie,$25.00
Halogen® Classic Thin Hoop Earrings,$29.00
Nordstrom Glitter Minaudière,$69.00
Chelsea28 Skyler Faux Leather Foldover Clutch,$59.00
Rebecca Minkoff Bree Leather Belt Bag,$175.00
Nordstrom Chevron 29-Inch Spinner Suitcase,$229.00
Bobbi Brown The Brooklyn 53mm Reading Glasses,$68.00
kate spade new york reese park - ivory crossbody bag,$378.00
Topshop Pandy Pin Mini Backpack,$38.00
Ted Baker London Janne Pebbled Leather Tote,$295.00
kate spade new york reese park – wyn quilted leather crossbody,$278.00
Madewell Band Ring,$18.00
Rebecca Minkoff Mini MAC Convertible Crossbody Bag,$195.00
kate spade new york small square stud earrings,$38.00
Rebecca Minkoff Edie Flap Front Leather Shoulder Bag,$298.00
Rebecca Minkoff Blocked Yarn Muffler,$58.00
LAGOS Bead Stretch Bracelet,$225.00 – $300.00
Free People Rory Rib Beanie,$28.00
kate spade new york razzle dazzle linear earrings,$68.00
Saint Laurent 'Monogram' Quilted Leather French Wallet,$425.00
Nordstrom Leather Clutch,$99.00
Burberry Vintage Check Metallic Scarf,$420.00
UGG® High Cuff Knit Wool & Cashmere Beanie,$65.00
Burberry Medium Banner Leather Tote,"$1,690.00"
"Ted Baker London Trent Leather Strap Watch, 44mm",$175.00
Nordstrom 6ct tw Cubic Zirconia Earrings,$56.00
kate spade new york kingston drive – arla leather crossbody bag,$258.00
Tory Burch Fleming Lambskin Leather Phone Crossbody Bag,$278.00
Rebecca Minkoff Nylon Belt Bag,$95.00 – $98.00
Tory Burch Logo Stud Earrings,$78.00
kate spade new york cat iPhone X/Xs/Xs Max & XR folio,$90.00
Kendra Scott Kirsten Drop Earrings,$75.00
Burberry Small Macken Vintage Check Crossbody Bag,"$1,190.00"
Kendra Scott Gilly Adjustable Bracelet,$55.00
Madewell Mix & Match Bar Earrings (Set of 5),$32.00
David Yurman 'Crossover' Wide Ring,$395.00
"David Yurman Cable Classics Bracelet with Semiprecious Stones & Diamonds, 5mm",$625.00 – $725.00
BP. 60mm Oversize Mirrored Aviator Sunglasses,$14.00 – $16.00
Madewell Coin Layered Necklace,$48.00
Burberry Giant Graffiti Print Reversible Tote,"$1,590.00"
David Yurman 'Cable Collectibles' Initial Pendant with Diamonds in Gold on Chain,$695.00
Steve Madden Quilted Faux Leather Fanny Pack,$68.00
Madewell 'Transport' Weekend Bag,$298.00
"David Yurman Cable Collectibles Buckle Bangle Bracelet with 18K Gold, 3mm",$450.00
Kendra Scott Kacey Pendant Necklace,$75.00
Kendra Scott Kacey Adjustable Pendant Necklace,$65.00 – $75.00
Treasure & Bond Jessie Leather Crossbody Bag,$119.00
Chloé 'Marcie - Medium' Leather Crossbody Bag,"$1,490.00"
Ted Baker London Bow Tote,$295.00
Ted Baker London Aria Dogs Cosmetics Case,$55.00
Treasure & Bond Faux Leather Belt Bag,$59.00
Nordstrom Cashmere & Silk Wrap,$99.00
Kendra Scott 'Cade' Drusy Stud Earrings,$65.00 – $75.00
Monica Vinader Engravable Linear Bead Friendship Bracelet,$195.00
Ted Baker London Splendour Mini Bow Evening Bag,$99.00
Bony Levy Stackable Straight Diamond Band Ring (Nordstrom Exclusive),$795.00
Topshop Caz Porto Tote Bag,$55.00
gorjana Heart Charm Adjustable Necklace,$45.00
Rebecca Minkoff Blythe Suede Crossbody Bag,$195.00
Chelsea28 Phoebe Mini Metallic Bucket Bag,$49.00
"Michael Kors Pyper Leather Strap Watch, 38mm",$150.00
Tory Burch Robinson Colorblock Leather Wallet on a Chain,$328.00
kate spade new york chic & cushy pouf drop earrings,$68.00
MARC JACOBS The Tag 31 Leather Tote,$495.00
Nordstrom Ruby Pebbled Leather Cardholder,$39.00
Burberry Vintage Check Wool & Silk Gauze Scarf,$390.00
"Tory Burch Classic-T Leather Strap Watch, 36mm",$250.00
Monica Vinader Engravable Linear Friendship Bracelet,$195.00
David Yurman 'Starburst' Single-Station Bracelet with Diamonds,$395.00
Trouvé Basic Fingerless Gloves,$19.00
Monica Vinader 'Fiji' Diamond Station Bracelet,"$2,995.00"
Madewell Star Sparkle Necklace,$32.00
Vince Camuto Leather Crossbody Bag,$228.00
Burberry Remington Leather Tote,"$1,250.00"
Nordstrom Arabesque Beaded Stretch Belt,$49.00
Nordstrom 3ct tw Cubic Zirconia Earrings,$48.00
Rebecca Minkoff Nylon Cosmetics Pouch,$50.00
kate spade new york small stud earrings,$38.00
J. Crew Glass Bead Necklace,$118.00
Nordstrom Mya Leather Crossbody Bag,$99.00
Caslon Dip Dye Cashmere Wrap,$149.00
Treasure & Bond Layered Charm Bracelet,$39.00
Tory Burch Miller Leather Crossbody Bag,$398.00
kate spade new york flying colors bezel stud earrings,$38.00
Treasure & Bond 6-Pack Earrings,$25.00
Something Navy Rhinestone Chandelier Earrings (Nordstrom Exclusive),$29.00
Halogen® Cashmere Coordinates Hat & Arm Warmer Set,$75.00
Burberry Metallic Giant Check Scarf,$440.00
Nordstrom Zip Around Leather Continental Wallet,$79.00
kate spade new york 13-inch leather laptop bag,$328.00
Sole Society Marah Faux Leather Backpack,$69.95
Tory Burch Rory Leather Tote,$798.00
Rebecca Minkoff Leo Glitter Clutch,$95.00
Ted Baker London Babylon Leather Travel Wallet,$159.00
Nordstrom Pavé Bar Bracelet,$39.00
MARC JACOBS The Tag 27 Leather Tote,$395.00
David Yurman Tides Dome Ring with Diamonds,"$4,900.00"
Halogen® x Atlantic-Pacific Cable Knit Cashmere Beret,$49.00
Trouvé Chunky Stitch Beanie with Faux Fur Pom & Fingerless Gloves Gift Set,$49.00
Kendra Scott Lee Small Drop Earrings,$60.00
gorjana Taner Beaded Statement Bracelet,$70.00
